,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
535,3rd,"(606, 222)","(728, 217)","(667, 219)","(678, 291)","(1141, 292)","[[-3.09961377]
 [ 0.06768135]
 [ 0.23932109]]","[[ 954.98459358]
 [ -54.85294726]
 [1592.17465225]]"
536,3rd,"(605, 220)","(727, 215)","(666, 217)","(676, 290)","(1168, 293)","[[-3.09452329]
 [ 0.06651483]
 [ 0.2232642 ]]","[[ 941.85513283]
 [ -59.32180588]
 [1572.50370001]]"
537,2nd,"(606, 219)","(727, 214)","(666, 216)","(676, 288)","(1115, 278)","[[-3.10157324]
 [ 0.07190852]
 [ 0.26053204]]","[[ 956.33496382]
 [ -65.60155491]
 [1600.81548006]]"
538,2nd,"(606, 220)","(728, 215)","(667, 217)","(676, 289)","(1160, 286)","[[-3.09860198]
 [ 0.0703081 ]
 [ 0.22947874]]","[[ 944.47279148]
 [ -61.6394096 ]
 [1576.69947023]]"
539,3rd,"(606, 220)","(728, 215)","(667, 217)","(676, 289)","(1150, 289)","[[-3.09651847]
 [ 0.05453972]
 [ 0.2237329 ]]","[[ 952.11281531]
 [ -61.17379673]
 [1592.0595132 ]]"
540,2nd,"(606, 220)","(728, 215)","(667, 217)","(676, 289)","(1152, 280)","[[-3.10352692]
 [ 0.05861846]
 [ 0.23897735]]","[[ 943.01671181]
 [ -60.99327256]
 [1575.74501513]]"
541,3rd,"(606, 220)","(727, 215)","(666, 217)","(676, 289)","(1115, 307)","[[-3.07678155]
 [ 0.05029427]
 [ 0.25441294]]","[[ 952.34893089]
 [ -61.035948  ]
 [1598.95011752]]"
542,3rd,"(606, 221)","(728, 216)","(667, 218)","(676, 291)","(1173, 298)","[[-3.09150727]
 [ 0.0645606 ]
 [ 0.21254543]]","[[ 945.89516652]
 [ -58.07691938]
 [1577.802352  ]]"
543,2nd,"(607, 221)","(729, 216)","(668, 218)","(678, 290)","(1190, 283)","[[-3.10547721]
 [ 0.06023136]
 [ 0.19804105]]","[[ 951.3697137 ]
 [ -59.18200314]
 [1578.56595011]]"
544,3rd,"(607, 220)","(730, 217)","(668, 218)","(678, 290)","(1175, 292)","[[-3.09620247]
 [ 0.05256997]
 [ 0.21302342]]","[[ 951.23615301]
 [ -59.1513049 ]
 [1580.39164887]]"
545,2nd,"(608, 220)","(730, 216)","(669, 218)","(678, 290)","(1148, 285)","[[-3.10128716]
 [ 0.05420248]
 [ 0.24678177]]","[[ 950.001123  ]
 [ -58.18142148]
 [1579.29622233]]"
546,3rd,"(611, 220)","(732, 217)","(671, 218)","(683, 290)","(1186, 290)","[[-3.09614791]
 [ 0.05266507]
 [ 0.19830336]]","[[ 976.08338385]
 [ -61.89245604]
 [1598.66915653]]"
547,2nd,"(612, 220)","(734, 216)","(673, 218)","(683, 289)","(1123, 287)","[[-3.09417439]
 [ 0.05551681]
 [ 0.24904882]]","[[ 989.08471482]
 [ -65.49454488]
 [1626.11389133]]"
548,2nd,"(613, 220)","(735, 216)","(674, 218)","(685, 290)","(1217, 281)","[[-3.10583543]
 [ 0.04812878]
 [ 0.18527957]]","[[ 972.02940598]
 [ -60.55472328]
 [1581.75788722]]"
549,3rd,"(614, 220)","(736, 217)","(675, 218)","(687, 290)","(1207, 291)","[[-3.09718697]
 [ 0.04318645]
 [ 0.18277984]]","[[ 984.79998033]
 [ -60.61203138]
 [1598.62007236]]"
550,3rd,"(614, 220)","(736, 217)","(675, 218)","(686, 290)","(1183, 291)","[[-3.09586166]
 [ 0.044364  ]
 [ 0.20531775]]","[[ 983.42747494]
 [ -60.63003621]
 [1601.58514823]]"
551,2nd,"(615, 220)","(736, 218)","(675, 219)","(687, 290)","(1191, 287)","[[-3.09958059]
 [ 0.04850863]
 [ 0.19040855]]","[[ 992.25117906]
 [ -62.84765665]
 [1611.02045319]]"
552,2nd,"(616, 220)","(735, 219)","(675, 219)","(687, 290)","(1216, 277)","[[-3.11067934]
 [ 0.02777658]
 [ 0.17411501]]","[[ 988.90554291]
 [ -60.82175906]
 [1600.27865844]]"
553,2nd,"(616, 220)","(738, 218)","(677, 219)","(688, 290)","(1213, 282)","[[-3.1054286 ]
 [ 0.02921652]
 [ 0.17261394]]","[[ 991.74119312]
 [ -61.62775193]
 [1604.68043884]]"
554,3rd,"(617, 219)","(739, 218)","(678, 218)","(690, 290)","(1264, 296)","[[-3.09457214]
 [ 0.01842459]
 [ 0.13328022]]","[[ 987.43158339]
 [ -59.61987183]
 [1587.57447226]]"
555,3rd,"(616, 217)","(737, 216)","(676, 216)","(689, 290)","(1274, 291)","[[-3.09697845]
 [ 0.02291822]
 [ 0.14065019]]","[[ 977.39728641]
 [ -61.08220719]
 [1571.24200845]]"
556,2nd,"(615, 216)","(737, 215)","(676, 215)","(689, 289)","(1298, 285)","[[-3.10230371]
 [ 0.01838073]
 [ 0.13386496]]","[[ 965.41583143]
 [ -60.6608914 ]
 [1553.09207164]]"
557,2nd,"(620, 212)","(742, 210)","(681, 211)","(692, 285)","(1259, 267)","[[-3.10604446]
 [ 0.034037  ]
 [ 0.15628387]]","[[ 987.8915114 ]
 [ -74.79928576]
 [1580.48491242]]"
558,2nd,"(621, 208)","(743, 206)","(682, 207)","(694, 280)","(1275, 243)","[[-3.1167914 ]
 [ 0.03336476]
 [ 0.14748742]]","[[ 991.10788325]
 [ -86.20440721]
 [1577.64051341]]"
559,2nd,"(621, 206)","(742, 204)","(681, 205)","(694, 275)","(1263, 211)","[[-3.13651335]
 [ 0.03112468]
 [ 0.15385052]]","[[ 994.75289514]
 [ -97.60132245]
 [1584.42839939]]"
560,2nd,"(621, 203)","(742, 201)","(681, 202)","(693, 270)","(1199, 191)","[[-3.14391281]
 [ 0.03208152]
 [ 0.20548712]]","[[1001.11608656]
 [-110.62840631]
 [1604.83893912]]"
561,2nd,"(619, 201)","(742, 198)","(680, 199)","(692, 266)","(1183, 184)","[[-3.14263723]
 [ 0.04511226]
 [ 0.20706973]]","[[1007.74305331]
 [-122.38459324]
 [1620.55062746]]"
562,2nd,"(618, 199)","(738, 197)","(678, 198)","(690, 264)","(1150, 169)","[[-3.15279383]
 [ 0.03376358]
 [ 0.23336272]]","[[1006.89065455]
 [-128.7070686 ]
 [1629.88447192]]"
563,2nd,"(617, 199)","(738, 197)","(677, 198)","(690, 262)","(1160, 166)","[[-3.15125096]
 [ 0.03230857]
 [ 0.22778703]]","[[1005.92952496]
 [-131.90954194]
 [1624.4424816 ]]"
564,2nd,"(618, 199)","(738, 198)","(678, 198)","(690, 261)","(1130, 164)","[[-3.15488198]
 [ 0.0169399 ]
 [ 0.2396978 ]]","[[1018.59971476]
 [-135.59574488]
 [1651.05591237]]"
565,2nd,"(618, 199)","(739, 197)","(678, 198)","(691, 259)","(1149, 150)","[[-3.16710886]
 [ 0.02397138]
 [ 0.21622745]]","[[1021.05083256]
 [-139.56300492]
 [1650.64983817]]"
566,2nd,"(618, 198)","(738, 197)","(678, 197)","(691, 259)","(1161, 148)","[[-3.16800452]
 [ 0.01942647]
 [ 0.20397777]]","[[1018.07445301]
 [-139.3814841 ]
 [1646.21796382]]"
567,2nd,"(618, 198)","(738, 197)","(678, 197)","(691, 259)","(1165, 150)","[[-3.16468212]
 [ 0.02246945]
 [ 0.21088979]]","[[1012.16168183]
 [-137.55571378]
 [1634.93402688]]"
568,2nd,"(618, 199)","(741, 195)","(679, 197)","(691, 260)","(1140, 155)","[[-3.16406181]
 [ 0.02908113]
 [ 0.22603607]]","[[1024.38253727]
 [-138.52647002]
 [1655.31657506]]"
569,2nd,"(618, 200)","(740, 198)","(679, 199)","(689, 262)","(1159, 166)","[[-3.15621962]
 [ 0.02982861]
 [ 0.21043914]]","[[1013.22325903]
 [-130.84005083]
 [1640.67438189]]"
570,2nd,"(618, 200)","(738, 198)","(678, 199)","(689, 261)","(1139, 166)","[[-3.15516788]
 [ 0.02411938]
 [ 0.21765989]]","[[1019.20791652]
 [-135.28441027]
 [1656.67976911]]"
571,2nd,"(617, 201)","(739, 198)","(678, 199)","(687, 263)","(1141, 166)","[[-3.15850456]
 [ 0.02557858]
 [ 0.22680672]]","[[1005.73479577]
 [-127.97063779]
 [1640.1093193 ]]"
572,2nd,"(616, 200)","(736, 197)","(676, 198)","(687, 260)","(1126, 157)","[[-3.15951683]
 [ 0.01628938]
 [ 0.23824809]]","[[1007.96803854]
 [-136.83424483]
 [1647.15492578]]"
573,2nd,"(617, 200)","(738, 197)","(677, 198)","(686, 264)","(1125, 183)","[[-3.14093776]
 [ 0.01859554]
 [ 0.24053968]]","[[1002.41688938]
 [-127.56816448]
 [1641.46139326]]"
574,2nd,"(615, 201)","(738, 197)","(676, 199)","(685, 263)","(1104, 187)","[[-3.13645585]
 [ 0.02759995]
 [ 0.25994282]]","[[1003.69382423]
 [-128.41872454]
 [1648.13502209]]"
575,2nd,"(614, 201)","(736, 198)","(675, 199)","(684, 263)","(1127, 170)","[[-3.15437232]
 [ 0.02606976]
 [ 0.23779792]]","[[ 995.52657621]
 [-126.53683139]
 [1636.62548729]]"
576,2nd,"(612, 201)","(733, 199)","(672, 200)","(680, 263)","(1056, 180)","[[-3.14403384]
 [ 0.03124186]
 [ 0.29888019]]","[[ 998.0868068 ]
 [-128.29430981]
 [1661.74150405]]"
577,2nd,"(610, 202)","(731, 199)","(670, 200)","(676, 263)","(1004, 197)","[[-3.1228948 ]
 [ 0.02749291]
 [ 0.35139183]]","[[ 989.52130214]
 [-128.17742999]
 [1667.82366375]]"
578,2nd,"(609, 201)","(732, 199)","(670, 200)","(675, 263)","(1003, 193)","[[-3.12479606]
 [ 0.01789275]
 [ 0.35725629]]","[[ 982.44999698]
 [-127.61986462]
 [1658.36913337]]"
579,2nd,"(609, 201)","(732, 198)","(670, 199)","(674, 263)","(981, 202)","[[-3.11575125]
 [ 0.02125929]
 [ 0.37250362]]","[[ 986.62950329]
 [-128.38483315]
 [1673.31213916]]"
580,2nd,"(609, 201)","(733, 197)","(671, 199)","(674, 263)","(988, 212)","[[-3.10430151]
 [ 0.02172766]
 [ 0.363497  ]]","[[ 985.16100912]
 [-129.21670941]
 [1670.11326135]]"
581,2nd,"(608, 202)","(731, 198)","(669, 200)","(671, 263)","(961, 208)","[[-3.10743831]
 [ 0.02331385]
 [ 0.39652785]]","[[ 973.11341052]
 [-126.35351641]
 [1662.95587098]]"
582,2nd,"(605, 202)","(728, 198)","(666, 200)","(667, 264)","(950, 216)","[[-3.09820425]
 [ 0.02552912]
 [ 0.40529566]]","[[ 952.98672834]
 [-123.83546447]
 [1648.4151851 ]]"
583,1st,"(563, 212)","(679, 195)","(621, 203)","(616, 266)","(421, 236)","[[-2.95987267]
 [ 0.07506137]
 [ 1.08142732]]","[[ 805.29182584]
 [-118.04963431]
 [1687.29693868]]"
584,1st,"(559, 214)","(676, 194)","(617, 204)","(609, 268)","(387, 249)","[[-2.93461107]
 [ 0.11196009]
 [ 1.13883697]]","[[ 788.3499165 ]
 [-114.51264185]
 [1693.70159591]]"
585,1st,"(550, 216)","(669, 193)","(609, 204)","(603, 271)","(385, 261)","[[-2.93313081]
 [ 0.14152391]
 [ 1.11145079]]","[[ 770.47164565]
 [-109.46960493]
 [1688.70941172]]"
586,1st,"(545, 214)","(665, 193)","(605, 203)","(599, 269)","(360, 241)","[[-2.95278546]
 [ 0.15376429]
 [ 1.15668366]]","[[ 750.9755579 ]
 [-110.64447863]
 [1675.17158389]]"
587,1st,"(545, 214)","(662, 195)","(603, 204)","(596, 271)","(359, 258)","[[-2.93497177]
 [ 0.15243042]
 [ 1.13897617]]","[[ 744.82608842]
 [-107.131752  ]
 [1679.84452238]]"
588,1st,"(547, 217)","(661, 195)","(604, 206)","(595, 271)","(368, 250)","[[-2.95144558]
 [ 0.15732461]
 [ 1.12522546]]","[[ 749.8193961]
 [-109.6868072]
 [1692.8565919]]"
589,1st,"(542, 218)","(660, 194)","(601, 206)","(594, 272)","(358, 248)","[[-2.94213738]
 [ 0.14916182]
 [ 1.16114258]]","[[ 754.07894903]
 [-112.31432097]
 [1713.57870818]]"
590,1st,"(542, 215)","(659, 193)","(600, 204)","(594, 272)","(346, 247)","[[-2.94063426]
 [ 0.15418544]
 [ 1.17452296]]","[[ 740.01392746]
 [-109.08297353]
 [1685.18703448]]"
591,1st,"(543, 218)","(659, 194)","(601, 206)","(592, 271)","(358, 248)","[[-2.94400368]
 [ 0.14640109]
 [ 1.15100294]]","[[ 749.77630425]
 [-113.00186478]
 [1709.72739899]]"
592,1st,"(541, 219)","(657, 193)","(599, 206)","(591, 270)","(343, 232)","[[-2.95937524]
 [ 0.15203322]
 [ 1.18071231]]","[[ 735.8704926 ]
 [-113.50130146]
 [1687.05473998]]"
593,1st,"(538, 216)","(657, 193)","(597, 204)","(590, 270)","(322, 239)","[[-2.93791332]
 [ 0.15994655]
 [ 1.22327559]]","[[ 724.86479464]
 [-110.19484871]
 [1672.04359525]]"
594,1st,"(539, 217)","(657, 193)","(598, 205)","(591, 271)","(354, 251)","[[-2.93972861]
 [ 0.14712789]
 [ 1.14712888]]","[[ 741.07816388]
 [-111.15248488]
 [1701.01728564]]"
595,1st,"(541, 218)","(655, 192)","(598, 205)","(589, 270)","(314, 231)","[[-2.94533894]
 [ 0.15868221]
 [ 1.24597519]]","[[ 722.01302628]
 [-109.98698447]
 [1677.42158788]]"
596,1st,"(539, 218)","(655, 193)","(597, 205)","(590, 271)","(338, 233)","[[-2.9589128 ]
 [ 0.15392641]
 [ 1.18670183]]","[[ 731.12700233]
 [-112.34432548]
 [1689.84606601]]"
597,1st,"(538, 216)","(656, 192)","(597, 204)","(590, 269)","(318, 222)","[[-2.96217415]
 [ 0.15214348]
 [ 1.22596406]]","[[ 716.79994504]
 [-110.9455456 ]
 [1659.54180334]]"
598,1st,"(539, 218)","(655, 192)","(597, 205)","(589, 269)","(323, 229)","[[-2.95221246]
 [ 0.1501132 ]
 [ 1.2128077 ]]","[[ 720.87268006]
 [-113.74751229]
 [1671.60550885]]"
599,1st,"(540, 217)","(656, 193)","(598, 205)","(590, 272)","(324, 231)","[[-2.9501456 ]
 [ 0.14476054]
 [ 1.22881407]]","[[ 728.55307011]
 [-108.62525753]
 [1682.87255359]]"
600,1st,"(542, 220)","(658, 194)","(600, 207)","(590, 272)","(321, 239)","[[-2.93956996]
 [ 0.14980435]
 [ 1.22120478]]","[[ 722.15230565]
 [-107.74708568]
 [1670.08172747]]"
601,1st,"(540, 216)","(659, 193)","(599, 204)","(592, 271)","(347, 242)","[[-2.94545059]
 [ 0.15326504]
 [ 1.1753737 ]]","[[ 742.45652176]
 [-112.82942098]
 [1697.01562267]]"
602,1st,"(545, 212)","(662, 193)","(603, 202)","(594, 268)","(368, 238)","[[-2.96080941]
 [ 0.14489888]
 [ 1.12776527]]","[[ 749.89115119]
 [-116.62764421]
 [1695.06473025]]"
603,1st,"(548, 217)","(664, 195)","(606, 206)","(597, 273)","(364, 258)","[[-2.92604701]
 [ 0.12800402]
 [ 1.14807653]]","[[ 761.03190137]
 [-110.8070741 ]
 [1713.61117082]]"
604,1st,"(551, 211)","(665, 191)","(608, 201)","(599, 268)","(371, 244)","[[-2.94456847]
 [ 0.1336052 ]
 [ 1.13431381]]","[[ 760.95200039]
 [-118.46507863]
 [1698.43747331]]"
605,1st,"(556, 214)","(671, 194)","(613, 204)","(602, 266)","(392, 229)","[[-2.97539131]
 [ 0.13813766]
 [ 1.11317421]]","[[ 778.68439912]
 [-121.14580592]
 [1710.82377194]]"
606,1st,"(560, 215)","(676, 195)","(618, 205)","(607, 266)","(395, 234)","[[-2.96607632]
 [ 0.12907219]
 [ 1.12119553]]","[[ 789.27312497]
 [-117.66616515]
 [1707.42742092]]"
607,1st,"(562, 212)","(680, 193)","(621, 202)","(611, 264)","(426, 237)","[[-2.96751754]
 [ 0.11415348]
 [ 1.06597189]]","[[ 807.92957819]
 [-125.93069091]
 [1717.97369022]]"
608,1st,"(569, 211)","(688, 193)","(628, 202)","(621, 264)","(496, 237)","[[-3.00254954]
 [ 0.12900718]
 [ 0.94271008]]","[[ 831.33840405]
 [-123.17256647]
 [1703.39034997]]"
609,1st,"(575, 210)","(694, 194)","(634, 202)","(629, 264)","(538, 240)","[[-3.00641097]
 [ 0.10002593]
 [ 0.89110538]]","[[ 859.21708313]
 [-122.95591556]
 [1710.23451934]]"
610,1st,"(577, 209)","(697, 195)","(637, 202)","(633, 264)","(585, 245)","[[-3.01606281]
 [ 0.12590667]
 [ 0.82211745]]","[[ 877.3982694 ]
 [-124.11709223]
 [1710.5478712 ]]"
611,1st,"(576, 207)","(696, 193)","(636, 200)","(635, 262)","(630, 225)","[[-3.05076601]
 [ 0.11224788]
 [ 0.75456247]]","[[ 872.57420913]
 [-125.90401934]
 [1685.62126136]]"
612,1st,"(577, 210)","(696, 195)","(636, 202)","(633, 265)","(569, 258)","[[-2.99462374]
 [ 0.1221544 ]
 [ 0.84757899]]","[[ 882.41481606]
 [-123.30410527]
 [1726.69465743]]"
613,1st,"(578, 211)","(697, 196)","(637, 203)","(635, 264)","(582, 232)","[[-3.03070639]
 [ 0.10731822]
 [ 0.83669112]]","[[ 883.01213328]
 [-123.72189707]
 [1715.63541986]]"
614,1st,"(583, 211)","(703, 198)","(643, 204)","(640, 265)","(623, 240)","[[-3.03349894]
 [ 0.09879919]
 [ 0.77808308]]","[[ 916.53257874]
 [-124.37342169]
 [1751.98348088]]"
615,2nd,"(599, 210)","(724, 196)","(661, 203)","(655, 266)","(659, 236)","[[-3.03987584]
 [ 0.06735933]
 [ 0.7713428 ]]","[[ 956.28514509]
 [-120.16494641]
 [1744.21538807]]"
616,2nd,"(612, 214)","(731, 203)","(671, 208)","(670, 268)","(678, 241)","[[-3.03804552]
 [ 0.07695486]
 [ 0.7935119 ]]","[[1018.78329824]
 [-116.16616682]
 [1777.55554392]]"
617,1st,"(607, 214)","(725, 201)","(666, 207)","(663, 267)","(636, 241)","[[-3.0235132 ]
 [ 0.07390419]
 [ 0.84204662]]","[[ 989.23346866]
 [-118.53197313]
 [1768.18678695]]"
618,1st,"(600, 215)","(718, 200)","(659, 207)","(654, 267)","(596, 261)","[[-2.97972196]
 [ 0.08629072]
 [ 0.88035808]]","[[ 972.03109241]
 [-125.38032093]
 [1785.26686819]]"
619,1st,"(596, 214)","(714, 200)","(655, 207)","(650, 266)","(569, 227)","[[-3.02507531]
 [ 0.08961282]
 [ 0.92293436]]","[[ 932.07105184]
 [-117.90146311]
 [1737.82238649]]"
620,1st,"(595, 214)","(713, 200)","(654, 207)","(650, 267)","(534, 250)","[[-2.97562562]
 [ 0.0898733 ]
 [ 0.98600507]]","[[ 932.64646163]
 [-117.49295008]
 [1749.5443671 ]]"
621,1st,"(594, 214)","(713, 199)","(653, 206)","(649, 267)","(566, 245)","[[-3.00040163]
 [ 0.09472927]
 [ 0.9216375 ]]","[[ 932.55534161]
 [-117.82862016]
 [1742.59634998]]"
622,1st,"(593, 213)","(712, 198)","(652, 205)","(648, 268)","(591, 267)","[[-2.97976476]
 [ 0.10944544]
 [ 0.86640943]]","[[ 941.719119  ]
 [-119.93947219]
 [1757.69276917]]"
623,1st,"(593, 213)","(710, 199)","(651, 206)","(648, 270)","(567, 256)","[[-2.99620807]
 [ 0.11189391]
 [ 0.90955808]]","[[ 918.40487239]
 [-108.7151517 ]
 [1720.92275342]]"
624,1st,"(592, 214)","(712, 200)","(652, 207)","(649, 271)","(591, 257)","[[-3.00958924]
 [ 0.12446188]
 [ 0.86886837]]","[[ 914.22366946]
 [-104.39606507]
 [1702.91473872]]"
625,4th,"(592, 215)","(710, 201)","(651, 208)","(648, 274)","(596, 282)","[[-2.98197855]
 [ 0.1149092 ]
 [ 0.85016674]]","[[ 922.64072662]
 [ -99.52527793]
 [1724.84422332]]"
626,4th,"(587, 225)","(706, 210)","(646, 217)","(644, 289)","(535, 322)","[[-2.94356922]
 [ 0.13957237]
 [ 0.93356417]]","[[ 882.04285169]
 [ -61.18369701]
 [1682.59722767]]"
627,4th,"(584, 230)","(705, 214)","(644, 222)","(642, 297)","(554, 351)","[[-2.94212021]
 [ 0.16206086]
 [ 0.88526996]]","[[ 864.82283739]
 [ -40.93585906]
 [1656.19190055]]"
628,4th,"(579, 231)","(700, 215)","(639, 223)","(636, 301)","(483, 357)","[[-2.92267652]
 [ 0.17900305]
 [ 0.97593797]]","[[ 817.14293922]
 [ -30.86967969]
 [1607.9500945 ]]"
629,4th,"(577, 234)","(698, 216)","(637, 225)","(634, 306)","(484, 389)","[[-2.89602216]
 [ 0.20324738]
 [ 0.96429049]]","[[ 811.93778073]
 [ -20.99141355]
 [1605.15524318]]"
630,4th,"(571, 237)","(692, 218)","(631, 227)","(627, 307)","(387, 368)","[[-2.87046832]
 [ 0.20162767]
 [ 1.12883104]]","[[ 777.99173743]
 [ -17.01954477]
 [1594.71142372]]"
631,4th,"(569, 238)","(691, 218)","(630, 228)","(626, 309)","(403, 385)","[[-2.86422291]
 [ 0.21471022]
 [ 1.09272219]]","[[ 781.38184662]
 [ -12.93274541]
 [1601.29826533]]"
632,4th,"(570, 236)","(692, 217)","(631, 226)","(628, 307)","(421, 386)","[[-2.87187342]
 [ 0.21700479]
 [ 1.05837302]]","[[ 785.92348918]
 [ -17.84948809]
 [1596.46764168]]"
633,4th,"(570, 235)","(692, 216)","(631, 225)","(627, 306)","(403, 374)","[[-2.87243647]
 [ 0.20875213]
 [ 1.09313491]]","[[ 781.23251497]
 [ -20.20615386]
 [1597.06774004]]"
634,4th,"(570, 233)","(692, 215)","(631, 224)","(628, 304)","(455, 376)","[[-2.90107285]
 [ 0.21920414]
 [ 0.99896097]]","[[ 794.55076907]
 [ -24.13154758]
 [1603.51700902]]"
635,4th,"(569, 234)","(691, 214)","(630, 224)","(626, 303)","(429, 367)","[[-2.89479045]
 [ 0.20437075]
 [ 1.04149618]]","[[ 785.70643297]
 [ -26.54423013]
 [1602.33109222]]"
636,4th,"(567, 232)","(688, 212)","(627, 222)","(623, 299)","(407, 352)","[[-2.89349132]
 [ 0.20462781]
 [ 1.07962816]]","[[ 778.62015954]
 [ -35.28764507]
 [1607.94547212]]"
637,4th,"(567, 232)","(689, 211)","(628, 221)","(623, 298)","(427, 351)","[[-2.90216966]
 [ 0.20492963]
 [ 1.04477452]]","[[ 786.27540147]
 [ -39.08315797]
 [1618.25585912]]"
638,4th,"(573, 228)","(693, 207)","(633, 217)","(627, 293)","(434, 331)","[[-2.91267674]
 [ 0.19985811]
 [ 1.05784483]]","[[ 807.14399197]
 [ -50.71522741]
 [1640.5804935 ]]"
639,4th,"(581, 224)","(703, 206)","(642, 215)","(638, 287)","(563, 327)","[[-2.95973025]
 [ 0.19550277]
 [ 0.8614351 ]]","[[ 860.71608576]
 [ -66.72455286]
 [1664.67475074]]"
640,2nd,"(590, 218)","(712, 203)","(651, 210)","(648, 276)","(676, 275)","[[-3.03058417]
 [ 0.15761038]
 [ 0.71867186]]","[[ 913.06605326]
 [ -92.88472957]
 [1694.36873567]]"
641,2nd,"(596, 214)","(717, 200)","(656, 207)","(655, 270)","(730, 250)","[[-3.05582276]
 [ 0.1156321 ]
 [ 0.65955517]]","[[ 937.6059727 ]
 [-106.96870348]
 [1698.28829565]]"
642,2nd,"(598, 214)","(717, 200)","(657, 207)","(658, 270)","(749, 253)","[[-3.05423283]
 [ 0.11954347]
 [ 0.63767428]]","[[ 951.70171908]
 [-109.02319554]
 [1707.63048856]]"
643,2nd,"(597, 214)","(717, 200)","(657, 207)","(659, 270)","(792, 240)","[[-3.07920061]
 [ 0.11472011]
 [ 0.5852044 ]]","[[ 949.11814148]
 [-106.43121676]
 [1689.37766545]]"
644,2nd,"(595, 213)","(716, 201)","(655, 207)","(656, 271)","(729, 262)","[[-3.03972352]
 [ 0.10726644]
 [ 0.65762681]]","[[ 938.91784167]
 [-106.29807638]
 [1699.72267445]]"
645,2nd,"(594, 213)","(715, 201)","(654, 207)","(654, 271)","(712, 258)","[[-3.04345064]
 [ 0.11763478]
 [ 0.68168465]]","[[ 933.49836427]
 [-104.59604731]
 [1697.70471725]]"
646,2nd,"(592, 214)","(713, 200)","(652, 207)","(652, 272)","(701, 270)","[[-3.0288095 ]
 [ 0.10970084]
 [ 0.68968665]]","[[ 925.42440301]
 [-101.83164363]
 [1695.09529281]]"
647,2nd,"(592, 214)","(713, 202)","(652, 208)","(656, 272)","(788, 249)","[[-3.07302598]
 [ 0.11421236]
 [ 0.58173811]]","[[ 938.46747136]
 [-101.31643285]
 [1685.02213383]]"
648,2nd,"(602, 213)","(722, 203)","(662, 208)","(667, 273)","(907, 254)","[[-3.07996214]
 [ 0.10687453]
 [ 0.45818838]]","[[ 958.13698125]
 [-100.37765134]
 [1658.89859093]]"
649,2nd,"(606, 213)","(727, 204)","(666, 208)","(673, 276)","(927, 270)","[[-3.06940328]
 [ 0.11121511]
 [ 0.44517208]]","[[ 982.30338626]
 [ -95.9418499 ]
 [1669.12041921]]"
650,2nd,"(603, 215)","(723, 204)","(663, 209)","(670, 277)","(911, 265)","[[-3.07669713]
 [ 0.1121838 ]
 [ 0.46022895]]","[[ 971.82880997]
 [ -92.66780561]
 [1666.25996919]]"
651,3rd,"(604, 216)","(725, 206)","(664, 211)","(672, 280)","(925, 287)","[[-3.0604326 ]
 [ 0.10072568]
 [ 0.44248821]]","[[ 977.18872182]
 [ -85.14278774]
 [1668.00588902]]"
652,3rd,"(608, 217)","(728, 208)","(668, 212)","(676, 283)","(960, 296)","[[-3.0592516 ]
 [ 0.09033168]
 [ 0.41464425]]","[[ 981.70470687]
 [ -78.33296038]
 [1654.27209626]]"
653,3rd,"(609, 217)","(730, 209)","(669, 213)","(677, 285)","(967, 310)","[[-3.04762869]
 [ 0.08622833]
 [ 0.41280263]]","[[ 979.89240635]
 [ -73.98668019]
 [1644.97530618]]"
654,3rd,"(608, 216)","(729, 209)","(668, 212)","(674, 283)","(940, 292)","[[-3.06083248]
 [ 0.08622246]
 [ 0.43910387]]","[[ 973.45082045]
 [ -77.35590798]
 [1649.0254403 ]]"
655,3rd,"(605, 218)","(727, 209)","(666, 213)","(670, 285)","(852, 312)","[[-3.02880318]
 [ 0.09328497]
 [ 0.53656834]]","[[ 966.35957754]
 [ -73.94609146]
 [1660.66192676]]"
656,3rd,"(605, 217)","(728, 209)","(666, 213)","(670, 286)","(906, 312)","[[-3.04140409]
 [ 0.08621577]
 [ 0.47653226]]","[[ 952.25957235]
 [ -69.38141075]
 [1632.84080512]]"
657,3rd,"(605, 218)","(727, 209)","(666, 213)","(669, 287)","(891, 328)","[[-3.0240024 ]
 [ 0.09699337]
 [ 0.48750638]]","[[ 951.10204011]
 [ -68.43675745]
 [1636.88064604]]"
658,3rd,"(604, 217)","(726, 210)","(665, 213)","(666, 286)","(870, 315)","[[-3.03353235]
 [ 0.08681425]
 [ 0.51693286]]","[[ 930.44497368]
 [ -67.9349767 ]
 [1615.86600067]]"
659,3rd,"(603, 218)","(725, 209)","(664, 213)","(666, 285)","(891, 304)","[[-3.04763895]
 [ 0.08038508]
 [ 0.49121532]]","[[ 935.00433729]
 [ -69.29222144]
 [1620.66320589]]"
660,3rd,"(604, 218)","(724, 209)","(664, 213)","(665, 285)","(862, 310)","[[-3.037366  ]
 [ 0.08707147]
 [ 0.52201887]]","[[ 935.5759756 ]
 [ -69.57387177]
 [1627.31259286]]"
661,3rd,"(604, 218)","(724, 209)","(664, 213)","(666, 285)","(863, 307)","[[-3.04059409]
 [ 0.09554319]
 [ 0.52015702]]","[[ 940.5688841 ]
 [ -70.86683517]
 [1634.59597662]]"
